No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V
0,19,0,0,0,0,0,1,0,0,1,0,0,0,843,1,1.0,0,201.6,0.1858365855154522,35696,1,0,0.0,0,,533.0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0.0,0,326.40000000000003,0.1772981960444055,18218,0,0,0.0,0,,547.0
0,20,0,0,1,1,359,0,0,0,0,0,0,0,2211,1,1.0,0,132.0,0.1729163636569869,47954,1,1,15512.7,0,,603.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2625,3,1.0,1,1662.4,0.3854995666869625,42903,0,1,12861.1,0,,
1,25,0,0,0,0,0,0,0,0,1,0,0,0,1571,1,1.0,1,2523.0,0.2535360020729523,54674,1,0,0.0,0,,
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1771,2,0.0,0,204.8,0.3025551760120213,39804,0,1,14706.3,0,,
0,25,0,0,0,0,0,1,1,0,1,0,0,1,2573,3,0.0,1,2965.0,0.4129877590539995,37686,0,1,4302.0,0,,545.0
0,22,0,0,1,0,0,0,0,1,0,0,1,0,1030,0,0.0,1,1123.0,0.2399656879377045,43120,1,1,21889.0,0,,666.0
0,22,0,0,0,0,0,0,0,1,1,1,1,0,1388,3,2.0,0,532.0,0.2677123000266763,51978,0,1,23071.0,0,,622.0
1,21,0,0,0,0,0,1,1,0,0,0,0,0,844,2,1.0,0,114.4,0.5060002448821092,25453,0,0,0.0,0,,
1,25,0,0,1,0,0,0,0,1,0,1,1,1,1950,0,0.0,0,239.0,0.4833717806008639,31031,1,0,0.0,1,,
1,25,0,0,1,2,385,0,1,0,0,0,1,0,1780,1,2.0,0,805.0,0.2727461987372201,25784,0,0,0.0,0,,
1,25,0,0,0,0,0,0,1,0,0,0,0,0,1724,0,2.0,0,666.0,0.5884126274759319,34767,0,0,0.0,0,,
1,24,0,0,0,0,0,1,0,0,0,0,1,1,1622,0,2.0,0,905.0,0.4588148522317503,33629,1,0,0.0,0,,
1,19,0,0,0,0,0,1,0,0,1,1,0,1,2020,2,1.0,0,681.6,0.0,32570,0,0,0.0,0,,
1,18,0,0,0,0,0,0,0,1,0,1,0,0,2100,1,1.0,1,1680.8000000000002,0.0742434028483123,32405,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,2800,1,2.0,0,135.20000000000002,0.1056055576105284,42259,1,1,7520.099999999999,0,,609.0
0,25,0,0,0,0,0,0,0,0,0,0,0,1,2731,1,1.0,1,2122.0,0.2247402438011794,53941,0,0,0.0,0,,519.0
1,25,0,0,0,0,0,1,0,1,1,1,1,0,503,3,2.0,0,932.0,0.1178981139702239,23663,0,0,0.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1174,0,2.0,1,2138.4,0.2518878368812975,49769,1,0,0.0,0,,
0,21,0,0,1,1,298,0,0,0,0,0,0,0,157,0,0.0,0,53.6,0.0208217006955884,29767,0,0,0.0,0,,602.0
1,25,1,76,1,0,0,0,0,0,0,0,0,1,1737,1,1.0,0,326.0,0.1641251660949667,40885,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1487,2,0.0,1,481.6,0.3667384145739396,37665,0,0,0.0,0,,656.0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,743,3,2.0,1,2167.2000000000003,0.0,23293,1,0,0.0,0,,515.0
0,20,0,0,0,0,0,1,0,0,0,0,0,0,1880,2,0.0,0,100.8,0.0951516467927228,20257,0,1,15946.7,0,,567.0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,1159,2,2.0,0,542.4,0.1291617146217439,32772,0,1,11207.7,0,,568.0
1,18,0,0,1,0,0,0,0,1,0,1,0,0,372,2,0.0,1,61.6,0.0674972560612653,27610,1,1,2305.8,1,,
0,18,0,0,0,0,0,0,1,0,0,0,0,0,2315,3,3.0,0,757.6,0.0,31146,1,1,10619.7,0,,597.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,2172,1,0.0,0,172.0,0.2678298779131757,47675,0,1,10309.0,0,,630.0
1,20,0,0,0,0,0,0,1,0,0,0,1,1,120,3,2.0,0,34.4,0.3722573554417934,37567,1,1,7473.2,0,,
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1967,3,0.0,1,518.4,0.0883704425847585,26922,0,1,15828.4,0,,
0,22,0,0,0,0,0,0,1,0,0,0,0,0,2012,3,2.0,1,2995.0,0.1530983451080761,21722,1,1,9224.0,0,,645.0
0,21,0,0,0,0,0,0,1,0,0,0,0,0,1774,3,0.0,0,636.0,0.1687524584053581,36018,1,1,10086.3,0,,587.0
0,20,0,0,0,0,0,0,0,0,0,0,1,0,2026,3,3.0,0,98.4,0.3136391909526815,51674,1,1,9674.0,0,,528.0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,2926,2,1.0,1,42.400000000000006,0.4395618614542845,25256,1,0,0.0,0,,
1,18,0,0,0,0,0,1,0,0,1,0,0,0,1721,1,2.0,0,719.2,0.4366268176948067,50938,1,1,9762.2,0,,
0,25,0,0,0,0,0,1,0,0,1,0,1,0,1683,3,1.0,0,454.0,0.283371398164197,25923,0,0,0.0,0,,538.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1395,2,1.0,0,713.6,0.2941498477991693,22533,0,1,17490.899999999998,0,,
1,20,0,0,0,0,0,0,0,1,0,0,0,0,1735,3,2.0,0,532.0,0.3920231053261894,22100,1,0,0.0,0,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,2915,1,2.0,1,1660.8000000000002,0.2093992459550037,30043,1,1,16214.8,0,,
1,22,0,0,0,0,0,0,0,0,0,0,0,1,799,0,0.0,0,40.0,0.2757763946493488,52481,0,1,17378.0,0,,
0,22,0,0,1,1,145,0,0,1,0,0,1,0,1219,3,2.0,0,542.0,0.2818624952339899,29344,1,1,17795.0,0,,561.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1631,3,1.0,1,1460.0,0.2871176574954109,30857,1,0,0.0,0,,660.0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,2945,1,2.0,0,510.0,0.347279467714455,53690,0,0,0.0,0,,532.0
1,23,0,0,0,0,0,1,1,0,0,0,1,0,2607,0,1.0,1,2034.0,0.355353025572108,19037,1,0,0.0,0,,
0,19,0,0,0,0,0,1,0,0,0,0,0,0,536,2,2.0,1,896.0,0.2978888985470197,34306,0,0,0.0,0,,672.0
1,22,0,0,0,0,0,0,0,1,0,1,0,0,2861,1,0.0,1,2128.0,0.3453145799790508,47063,0,0,0.0,1,,
1,20,0,0,0,0,0,0,0,1,0,0,1,0,1917,3,2.0,0,76.0,0.2473134329602671,21665,1,1,12248.6,0,,
1,19,0,0,0,0,0,0,1,0,0,0,1,0,1274,3,1.0,0,487.2000000000001,0.0,54481,1,1,13186.6,0,,
0,20,0,0,1,0,0,0,0,1,0,0,1,0,1856,0,1.0,0,30.4,0.1238147804704695,45268,0,1,7564.2,1,,568.0
1,24,0,0,1,0,0,0,0,1,0,0,0,0,813,2,0.0,0,758.0,0.0128295357761029,29855,0,0,0.0,1,,
0,18,0,0,1,0,0,0,1,1,0,0,0,0,205,3,2.0,0,348.0,0.3053265094450628,25466,0,1,10044.3,1,,501.0
1,19,0,0,1,0,0,0,1,0,0,1,0,0,1473,1,2.0,0,375.2000000000001,0.4686905444799469,23983,0,1,11977.7,1,,
0,25,0,0,0,0,0,0,0,1,0,0,0,0,2556,0,1.0,0,68.0,0.0,29971,0,0,0.0,0,,652.0
0,22,0,0,0,0,0,1,0,0,0,0,0,1,2840,1,0.0,0,189.0,0.2969181078469364,34060,0,0,0.0,0,,512.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,1.0,1,311.20000000000005,0.3685928454029037,18076,0,1,11895.8,0,,
0,19,0,0,0,0,0,0,0,0,0,0,0,0,472,3,1.0,0,347.20000000000005,0.0,44282,0,0,0.0,0,,553.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,853,3,2.0,1,1220.8,0.3493813633440992,28232,0,1,4683.7,0,,
0,23,0,0,0,0,0,0,0,1,0,0,0,0,1071,1,1.0,0,286.0,0.1805654299449222,47350,0,0,0.0,0,,556.0
1,19,0,0,0,0,0,0,1,0,0,0,0,0,2198,2,2.0,0,281.6,0.2315424042639958,46677,0,1,15882.999999999998,0,,
1,20,0,0,0,0,0,0,0,0,1,0,0,0,2212,2,0.0,0,642.4000000000001,0.0399707287142004,45663,0,1,5852.0,0,,
1,18,0,0,0,0,0,1,0,0,1,0,0,0,2813,2,2.0,1,1260.8000000000002,0.0756857115321999,41907,0,0,0.0,0,,
0,24,0,0,1,0,0,0,0,1,0,1,0,1,2494,2,0.0,1,833.0,0.1472533286939026,47738,0,0,0.0,1,,663.0
1,21,0,0,0,0,0,1,0,0,1,0,0,0,2289,2,1.0,0,443.2000000000001,0.1426306467365868,23593,1,1,12734.4,0,,
0,19,0,0,0,0,0,0,0,0,1,0,0,1,978,1,1.0,0,240.8,0.0502713554602547,24918,0,0,0.0,0,,558.0
0,22,0,0,0,0,0,0,0,0,0,0,0,1,1219,1,0.0,0,996.0,0.2805433163543952,39437,1,0,0.0,0,,532.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,568,1,0.0,0,480.0,0.0521098087051389,53637,0,0,0.0,0,,
1,22,0,0,0,0,0,0,0,0,0,0,0,0,2753,3,2.0,1,2544.0,0.1508767487411705,22734,1,1,18037.0,0,,
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2690,0,1.0,0,511.2000000000001,0.5054721010238906,25428,0,0,0.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,1,2755,1,0.0,0,463.0,0.2020864781841343,47595,1,1,23957.0,0,,516.0
0,25,0,0,0,0,0,1,0,1,1,1,1,0,1415,0,1.0,0,359.0,0.4338624587227677,40943,0,0,0.0,1,,607.0
1,21,0,0,0,0,0,0,0,1,0,1,0,0,209,1,1.0,0,13.6,0.319486019820597,19573,0,0,0.0,1,,
0,18,0,0,0,0,0,1,0,0,0,0,1,0,1794,3,1.0,0,683.2,0.1852170033070153,40415,0,0,0.0,0,,572.0
1,22,0,0,1,0,0,0,0,1,0,1,0,0,2474,0,0.0,0,723.0,0.097458942939874,48437,0,1,9749.0,1,,
1,22,0,0,0,0,0,0,0,0,0,0,0,1,2311,1,1.0,1,2355.0,0.5169865992741863,18997,1,0,0.0,0,,
1,18,0,0,0,0,0,0,0,1,0,0,1,0,1496,1,1.0,0,444.0,0.09106288332863,42225,0,0,0.0,0,,
0,21,0,0,0,0,0,0,1,0,0,0,0,1,224,3,1.0,0,315.20000000000005,0.6515472889260072,19595,0,1,6764.099999999999,0,,516.0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,1206,0,0.0,1,1988.8,0.5116316743519047,35022,0,0,0.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,1,1,1960,0,1.0,1,1353.0,0.254844110345445,48706,0,1,2461.0,0,,658.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1543,3,1.0,0,34.4,0.1451919287484201,45011,0,0,0.0,0,,
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1356,0,2.0,1,1019.0,0.095301126376844,45541,0,0,0.0,0,,664.0
1,25,0,0,0,0,0,1,0,0,1,0,0,0,2935,0,0.0,0,726.0,0.2249957483173131,23505,0,0,0.0,0,,
1,20,0,0,0,0,0,1,1,0,0,0,1,0,1697,0,1.0,1,2216.0,0.289039131637765,34805,1,0,0.0,0,,
1,18,0,0,1,1,172,0,0,0,0,0,0,0,2384,0,0.0,1,2074.4,0.5772685906016417,21553,0,0,0.0,0,,
0,20,0,0,0,0,0,1,0,0,0,0,0,0,543,2,1.0,0,122.4,0.1642265556570531,24155,0,0,0.0,0,,659.0
1,25,0,0,0,0,0,1,0,0,1,0,1,0,1189,3,2.0,1,1084.0,0.1730231271023753,28479,0,0,0.0,0,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,743,3,1.0,0,716.0,0.4726844771621269,39169,0,1,17046.399999999998,0,,
0,19,0,0,0,0,0,0,0,0,0,0,0,0,2503,0,0.0,0,386.4,0.4511738394887123,28507,1,1,6310.5,0,,581.0
0,18,0,0,0,0,0,1,0,0,1,0,1,0,214,0,0.0,0,102.4,0.4771445370177437,48283,0,1,14584.499999999998,0,,548.0
0,24,0,0,0,0,0,1,0,0,0,0,1,1,1243,1,1.0,0,705.0,0.2405594140631585,22685,0,0,0.0,0,,565.0
0,25,0,0,0,0,0,0,0,0,0,0,0,1,318,3,1.0,0,624.0,0.0817498274544698,30624,1,0,0.0,0,,588.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,435,1,1.0,1,1769.0,0.3156426255763198,18259,0,1,22432.0,0,,664.0
1,24,0,0,0,0,0,0,0,0,1,0,1,1,765,2,2.0,0,991.0,0.588546467849647,26681,0,0,0.0,0,,
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2716,1,1.0,1,1468.0,0.3748656319023661,31531,0,0,0.0,0,,512.0
0,25,0,0,1,0,0,1,0,1,1,1,0,0,2750,1,0.0,0,788.0,0.2194221293767279,54019,1,0,0.0,1,,578.0
0,22,0,0,0,0,0,0,1,0,0,0,0,0,2400,0,0.0,0,647.0,0.7338425722883906,41501,1,1,6887.0,0,,677.0
0,21,0,0,0,0,0,0,0,0,0,0,1,0,2462,0,1.0,0,616.8000000000001,0.3060501887853569,37734,1,0,0.0,0,,580.0
0,18,0,0,0,0,0,0,0,1,0,1,0,0,1892,2,2.0,0,491.2000000000001,0.1131993201013622,29503,0,1,10196.9,0,,517.0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,2812,1,1.0,1,1544.0,0.3274831987993423,37070,0,0,0.0,0,,
1,22,0,0,0,0,0,0,0,1,1,0,0,1,2347,2,0.0,0,266.0,0.2428630313146866,23057,0,0,0.0,0,,
0,24,0,0,0,0,0,1,0,0,1,0,1,1,152,3,0.0,0,471.0,0.4330717979146276,47055,1,1,2885.0,0,,620.0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,1404,3,0.0,0,756.0,0.1123815570806479,29055,0,1,15153.6,0,,
0,20,0,0,1,0,0,0,1,1,0,0,0,0,1445,2,2.0,1,321.6,0.1329689910244915,53135,1,1,15320.9,0,,679.0
1,18,0,0,0,0,0,1,0,0,0,0,0,0,877,1,0.0,0,133.6,0.115406074359403,21868,1,0,0.0,0,,
0,23,0,0,0,0,0,1,1,0,0,0,0,1,72,3,0.0,0,252.0,0.5673937840539225,42807,0,1,11325.0,0,,661.0
1,18,0,0,0,0,0,1,0,0,0,0,0,0,2394,3,1.0,0,535.2,0.33863872104775,53862,0,0,0.0,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1150,3,0.0,0,108.0,0.5735835754833163,19237,0,1,5930.4,0,,
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2576,3,3.0,0,352.0,0.3280828129034217,37309,0,0,0.0,0,,676.0
0,21,0,0,0,0,0,0,0,0,1,0,0,0,1661,0,2.0,0,775.2,0.1387570924476476,50626,0,1,9501.1,0,,595.0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1649,3,1.0,1,2765.0,0.1275383285620226,28300,0,0,0.0,0,,515.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1037,3,2.0,0,302.40000000000003,0.419794516063394,32268,0,0,0.0,0,,
1,23,0,0,0,0,0,0,0,0,0,0,0,0,1070,1,0.0,1,1396.0,0.45239454699476,51314,0,0,0.0,0,,
0,22,0,0,0,0,0,1,0,0,1,0,0,1,1898,3,2.0,0,285.0,0.293285930180484,29866,0,1,24165.0,0,,535.0
0,20,0,0,0,0,0,1,0,0,0,0,0,0,1037,3,0.0,0,377.6,0.1109557552084948,19381,0,0,0.0,0,,557.0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,624,2,2.0,0,91.2,0.3041515406169051,48110,0,1,16760.1,0,,
1,18,0,0,0,0,0,0,0,0,0,0,0,1,2095,0,0.0,0,31.200000000000003,0.0,50575,0,0,0.0,0,,
1,21,0,0,0,0,0,0,0,1,0,1,0,0,1046,2,0.0,0,155.20000000000002,0.0,20226,1,1,9923.9,0,,
1,21,0,0,0,0,0,0,0,0,0,0,0,0,93,2,2.0,0,741.6,0.4629210889980265,25297,1,1,3457.3,0,,
1,22,0,0,0,0,0,1,0,0,0,0,0,0,1358,0,1.0,0,144.0,0.3895260191100574,42911,0,1,8097.0,0,,
0,18,0,0,0,0,0,0,0,0,0,0,0,0,2856,1,1.0,0,308.8,0.3724516898291962,22554,0,1,10703.7,0,,651.0
1,20,0,0,0,0,0,1,0,1,0,1,0,0,309,1,2.0,0,439.2000000000001,0.4954534733867572,32387,0,0,0.0,1,,
1,21,0,0,1,0,0,0,0,1,0,1,0,0,2678,1,1.0,0,636.0,0.3198439249537534,51379,1,1,15460.2,0,,
0,18,0,0,0,0,0,1,0,1,1,0,0,0,333,0,0.0,0,588.8000000000001,0.165655652280943,43939,1,1,5713.4,0,,592.0
0,24,0,0,1,1,370,0,1,0,1,0,1,0,2499,3,2.0,1,1437.0,0.1647356754853236,37654,0,0,0.0,0,,539.0
0,21,0,0,0,0,0,0,1,0,0,1,0,1,2753,3,3.0,0,578.4,0.3989995385869451,36535,1,1,1819.3,1,,506.0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2645,1,2.0,0,51.0,0.0,43226,0,0,0.0,0,,512.0
1,24,0,0,0,0,0,0,1,0,0,0,0,0,1986,2,0.0,0,822.0,0.495752434963063,27585,0,0,0.0,0,,
0,25,0,0,0,0,0,0,0,0,1,0,0,0,1047,1,2.0,0,122.0,0.4424129045772403,35855,0,0,0.0,0,,577.0
1,21,0,0,0,0,0,1,0,0,1,0,0,0,2896,0,2.0,0,196.0,0.4320663485310708,43358,0,1,15200.499999999998,0,,
1,20,0,0,1,0,0,0,0,0,0,1,1,1,1510,0,1.0,0,203.2,0.418943696658196,54326,1,1,4118.8,1,,
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2597,2,0.0,1,1120.0,0.4349115105531432,30806,0,1,2086.7,0,,
1,24,0,0,0,0,0,1,0,1,0,0,0,1,452,3,0.0,0,589.0,0.394926645693389,41486,0,0,0.0,0,,
0,25,0,0,1,0,0,0,0,1,1,0,1,0,1455,2,1.0,0,374.0,0.2195725400667021,31790,1,0,0.0,0,,603.0
0,22,0,0,0,0,0,0,0,0,0,0,1,0,1923,2,2.0,0,40.0,0.1763801477392124,46949,0,1,24844.0,0,,653.0
0,22,0,0,1,0,0,0,1,1,0,0,0,1,1765,2,1.0,0,882.0,0.240302971746349,19705,0,1,16535.0,1,666.796699085284,567.0
1,20,0,0,0,0,0,0,1,0,0,0,1,1,529,1,2.0,1,1176.8,0.3075093875790399,51162,0,0,0.0,0,,
0,21,0,0,0,0,0,0,0,1,0,1,0,1,1521,3,2.0,0,94.4,0.519711092335393,39936,1,1,2163.7,1,,582.0
0,18,0,0,0,0,0,0,0,1,0,1,1,1,2636,0,0.0,1,233.6,0.413271599660816,51043,0,1,5637.799999999999,1,,601.0
1,21,0,0,0,0,0,1,0,0,0,0,0,0,2401,3,2.0,0,479.2000000000001,0.0,38846,0,0,0.0,0,,
1,20,1,7,1,0,0,0,0,1,0,0,1,0,2079,1,0.0,0,16.8,0.1854889930549557,36408,0,1,5217.099999999999,0,,
1,22,0,0,0,0,0,0,1,0,0,0,1,0,2139,1,0.0,0,509.0,0.4963134433405615,27906,0,1,4797.0,0,,
0,21,0,0,0,0,0,0,0,0,0,0,0,0,2281,0,1.0,0,363.2000000000001,0.291847052052401,23778,0,0,0.0,0,,613.0
1,22,0,0,0,0,0,1,0,0,0,0,1,0,2702,2,1.0,0,800.0,0.4829180583925002,37465,1,1,10650.0,0,,
0,24,0,0,0,0,0,0,1,0,1,0,0,0,1876,0,2.0,0,247.0,0.0690397169452447,23521,0,0,0.0,0,,566.0
0,25,0,0,0,0,0,0,1,0,0,0,0,1,225,0,0.0,0,476.0,0.3489643352987204,45943,0,0,0.0,0,,576.0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,584,1,0.0,1,570.4,0.0718152436557612,54719,1,1,9995.3,0,,515.0
1,24,0,0,0,0,0,0,1,0,1,0,0,0,2613,0,1.0,0,992.0,0.1692726450163591,36847,0,0,0.0,0,,
0,22,0,0,0,0,0,0,0,1,0,0,1,0,1912,2,1.0,1,1057.0,0.2882406503502066,34763,0,0,0.0,0,,552.0
0,22,0,0,0,0,0,0,1,1,0,1,0,0,1035,1,1.0,0,572.0,0.1047195985188265,20673,1,0,0.0,0,,680.0
1,19,0,0,0,0,0,0,0,0,0,0,1,0,970,3,2.0,0,292.0,0.2096247709701437,31339,0,0,0.0,0,,
1,19,0,0,0,0,0,0,0,0,0,0,0,1,1264,0,0.0,1,1529.6,0.3730950005077585,46401,0,0,0.0,0,,
0,24,0,0,0,0,0,1,1,0,0,0,0,0,2496,0,2.0,0,436.0,0.5772901666737078,43072,0,1,11214.0,0,,536.0
1,23,0,0,0,0,0,1,0,0,1,0,0,0,858,0,1.0,0,803.0,0.2108385364739432,34559,0,1,5532.0,0,,
0,24,0,0,0,0,0,0,1,0,0,0,0,0,2888,2,1.0,0,140.0,0.4040241310200748,40409,0,0,0.0,0,,593.0
0,19,0,0,1,0,0,0,0,1,1,1,0,1,2063,1,0.0,0,583.2,0.0529554320750731,44167,0,1,4279.099999999999,0,,597.0
0,22,0,0,0,0,0,1,0,0,1,0,1,0,2925,1,1.0,0,662.0,0.7390515461809914,29108,1,1,4962.0,0,,630.0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,1.0,0,318.40000000000003,0.1993850778044627,24051,0,0,0.0,0,,625.0
1,24,0,0,1,2,258,0,1,0,0,0,0,0,2797,2,1.0,0,560.0,0.5008945251344827,37448,0,1,16813.0,0,,
0,22,0,0,0,0,0,1,0,0,1,0,1,0,722,2,1.0,0,296.0,0.4411069347198515,32481,1,0,0.0,0,,599.0
0,20,0,0,0,0,0,1,0,1,1,1,0,1,1524,2,0.0,0,678.4000000000001,0.373974561067036,52120,0,0,0.0,1,,586.0
1,20,0,0,0,0,0,1,0,0,0,0,1,0,2601,1,2.0,0,420.8,0.2726897058568788,22378,0,1,5943.0,0,,
0,19,0,0,1,0,0,0,1,1,0,0,0,0,2362,1,1.0,0,174.4,0.1191599110231518,49707,0,0,0.0,1,,602.0
0,24,0,0,1,0,0,0,1,1,0,1,0,1,2749,1,0.0,1,355.0,0.4988631021882991,52758,0,0,0.0,1,50.0,536.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,2704,0,2.0,0,538.4,0.397775961128485,18202,0,0,0.0,0,,540.0
1,18,0,0,0,0,0,1,0,0,0,0,0,0,103,2,1.0,0,641.6,0.1381913361798588,19898,0,0,0.0,0,,
0,19,0,0,0,0,0,0,0,0,0,0,1,1,1293,2,1.0,0,504.0,0.2037718575222839,28185,0,0,0.0,0,,521.0
0,19,0,0,0,0,0,0,0,0,1,0,1,0,523,0,0.0,0,512.0,0.0190331718249957,30516,1,1,7526.4,0,,600.0
0,21,0,0,0,0,0,1,0,0,1,0,0,0,1155,0,1.0,1,548.0,0.0,50205,0,1,5615.4,0,,502.0
0,18,0,0,0,0,0,0,1,0,1,0,0,0,1893,1,2.0,0,582.4,0.4082733746222978,45664,0,1,13833.4,0,,603.0
0,22,0,0,1,0,0,0,0,1,0,0,0,0,430,2,2.0,0,648.0,0.099366718572269,51161,1,1,23074.0,1,1767.5102736195015,567.0
0,23,0,0,1,0,0,1,0,0,0,1,0,1,1342,3,2.0,0,562.0,0.1052943380369041,33009,1,1,22952.0,0,,616.0
0,24,0,0,1,1,344,0,1,0,0,0,0,0,2691,3,1.0,0,343.0,0.427507684463042,21562,0,0,0.0,0,,637.0
0,23,0,0,0,0,0,1,0,0,1,0,1,0,2952,2,0.0,0,671.0,0.2052297836651441,36723,0,0,0.0,0,,552.0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,2492,2,2.0,0,874.0,0.3492309998996057,28767,0,1,16053.0,0,,558.0
0,25,0,0,0,0,0,0,1,1,0,0,0,1,2146,2,1.0,1,787.0,0.1691914389947652,20478,0,1,22843.0,0,,531.0
0,19,0,0,0,0,0,0,0,0,0,0,1,0,1602,3,2.0,0,573.6,0.0670171952358764,30405,0,0,0.0,0,,564.0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,2093,2,2.0,1,1392.0,0.2228023950983301,20808,0,1,13444.2,0,,
1,19,0,0,0,0,0,1,0,0,0,0,0,0,1372,3,1.0,0,777.6,0.0908818181940397,21062,0,0,0.0,0,,
0,20,0,0,0,0,0,1,0,1,0,0,0,0,2064,0,0.0,0,682.4000000000001,0.0,51572,0,1,9321.2,1,,639.0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,2488,0,1.0,0,76.0,0.5533885189076927,21856,0,1,9039.8,0,,644.0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,2264,3,2.0,0,329.6,0.2978230025815532,23334,0,1,8905.4,0,,619.0
1,22,0,0,0,0,0,1,0,0,1,0,0,0,2519,3,2.0,0,642.0,0.0958942049068253,32386,1,0,0.0,0,,
0,22,0,0,0,0,0,0,0,0,0,0,0,1,2320,0,1.0,0,790.0,0.4555698266234044,47952,0,1,16388.0,0,,533.0
0,22,0,0,0,0,0,0,1,1,0,1,0,0,2744,2,2.0,0,631.0,0.146788164437487,24444,1,1,5727.0,0,,605.0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2675,2,1.0,0,842.0,0.2004113873040023,22804,0,1,20072.0,0,,647.0
1,20,0,0,0,0,0,0,1,0,0,0,0,1,2340,2,1.0,1,2265.6,0.33699925259197,19634,0,0,0.0,0,,
1,25,0,0,0,0,0,0,1,0,0,0,0,0,2888,3,2.0,0,892.0,0.1601276364724533,53925,0,0,0.0,0,,
0,25,0,0,1,0,0,0,1,1,0,0,0,0,1934,3,3.0,1,1578.0,0.4676952941828131,31244,0,0,0.0,1,,536.0
0,22,0,0,1,0,0,0,0,1,0,1,0,0,1450,3,0.0,0,934.0,0.1594717061662839,51158,1,1,14281.0,1,953.6262290207036,617.0
1,18,0,0,0,0,0,0,0,0,1,0,0,0,2489,0,1.0,0,192.8,0.3045942733146929,31530,0,1,14140.7,0,,
0,23,0,0,0,0,0,1,0,0,1,0,1,0,190,3,0.0,0,566.0,0.1383691704006988,29093,0,1,19718.0,0,,550.0
0,21,0,0,0,0,0,0,0,0,0,0,0,0,1800,3,3.0,1,66.4,0.2907141817401029,32416,0,1,8700.3,0,,639.0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2625,1,1.0,0,658.4000000000001,0.2527143410912913,18305,0,0,0.0,0,,
0,24,0,0,0,0,0,0,1,1,0,0,1,0,2630,3,2.0,0,174.0,0.0,20447,0,0,0.0,1,,542.0
1,24,0,0,0,0,0,0,0,0,0,0,0,1,2296,2,1.0,0,423.0,0.0907518040118492,42054,0,0,0.0,0,,
1,18,0,0,0,0,0,1,1,0,1,0,0,0,1751,3,1.0,1,448.0,0.473360060956534,31594,0,0,0.0,0,,
0,22,0,0,1,0,0,0,1,1,0,1,0,1,624,0,2.0,0,310.0,0.1725215966635357,39348,0,0,0.0,0,,680.0
